A_time,B_time,A_time_numeric,B_time_numeric
1970-01-01 00:01:05.317837589,1970-01-01 00:00:23.612681275,65,23
1970-01-01 00:01:10.150777671,1970-01-01 00:00:43.127827815,70,43
1970-01-01 00:01:15.613171282,1970-01-01 00:00:46.225229629,75,46
1970-01-01 00:01:05.045277313,1970-01-01 00:00:42.147052691,65,42
1970-01-01 00:01:01.278802227,1970-01-01 00:00:11.928839169,61,11
1970-01-01 00:01:21.957085938,1970-01-01 00:00:37.240537379,81,37
1970-01-01 00:00:57.645884868,1970-01-01 00:00:26.799920625,57,26
1970-01-01 00:00:44.290734716,1970-01-01 00:00:12.744657615,44,12
1970-01-01 00:01:26.791414942,1970-01-01 00:00:26.892552521,86,26
1970-01-01 00:01:31.777147670,1970-01-01 00:00:13.345032463,91,13
1970-01-01 00:01:14.265465407,1970-01-01 00:01:05.355261469,74,65
1970-01-01 00:01:32.502997483,1970-01-01 00:00:25.978277708,92,25
1970-01-01 00:01:12.413522240,1970-01-01 00:00:13.743933262,72,13
1970-01-01 00:01:30.868349536,1970-01-01 00:01:28.665679754,90,88
1970-01-01 00:00:19.840028242,1970-01-01 00:00:08.579047600,19,8
1970-01-01 00:01:06.504578107,1970-01-01 00:00:08.237984618,66,8
1970-01-01 00:01:01.726142455,1970-01-01 00:00:54.125909240,61,54
1970-01-01 00:01:14.540682781,1970-01-01 00:00:34.065652507,74,34
1970-01-01 00:00:51.607078584,1970-01-01 00:00:33.471656026,51,33
1970-01-01 00:01:05.242294893,1970-01-01 00:00:30.282843023,65,30
1970-01-01 00:01:27.516631272,1970-01-01 00:01:26.563193288,87,86
1970-01-01 00:01:08.979520781,1970-01-01 00:00:16.878448153,68,16
1970-01-01 00:01:12.244672130,1970-01-01 00:00:37.746694520,72,37
1970-01-01 00:01:16.254304631,1970-01-01 00:00:06.265329236,76,6
1970-01-01 00:01:04.407794759,1970-01-01 00:00:48.747019237,64,48
1970-01-01 00:01:16.358887880,1970-01-01 00:00:33.903893700,76,33
1970-01-01 00:01:17.376221633,1970-01-01 00:00:12.009139756,77,12
1970-01-01 00:00:53.915284201,1970-01-01 00:00:14.360102418,53,14
1970-01-01 00:01:34.364783408,1970-01-01 00:01:22.631201498,94,82
1970-01-01 00:00:28.172451922,1970-01-01 00:00:26.108609812,28,26
1970-01-01 00:00:50.085242967,1970-01-01 00:00:33.239153814,50,33
1970-01-01 00:00:56.336203253,1970-01-01 00:00:24.732210322,56,24
1970-01-01 00:01:25.741731575,1970-01-01 00:01:11.997638713,85,71
1970-01-01 00:01:25.695624227,1970-01-01 00:01:05.765088624,85,65
1970-01-01 00:01:27.494932018,1970-01-01 00:00:45.055598310,87,45
1970-01-01 00:01:06.247457259,1970-01-01 00:00:10.637874373,66,10
1970-01-01 00:01:36.895076130,1970-01-01 00:00:29.759357376,96,29
1970-01-01 00:01:06.738930369,1970-01-01 00:01:03.764664177,66,63
1970-01-01 00:00:36.675010884,1970-01-01 00:00:16.727066733,36,16
1970-01-01 00:00:52.866112219,1970-01-01 00:00:49.007559647,52,49
1970-01-01 00:01:14.586219091,1970-01-01 00:01:13.552173019,74,73
1970-01-01 00:01:22.629610500,1970-01-01 00:00:42.300013522,82,42
1970-01-01 00:00:23.140588195,1970-01-01 00:00:03.056155216,23,3
1970-01-01 00:01:06.279501717,1970-01-01 00:00:53.372414818,66,53
1970-01-01 00:01:04.000134254,1970-01-01 00:00:08.664085390,64,8
1970-01-01 00:01:00.379941622,1970-01-01 00:00:29.914790101,60,29
1970-01-01 00:01:03.376087151,1970-01-01 00:00:37.968832133,63,37
1970-01-01 00:01:37.280461335,1970-01-01 00:00:54.353156460,97,54
1970-01-01 00:00:23.462150903,1970-01-01 00:00:03.424774559,23,3
1970-01-01 00:01:25.426631327,1970-01-01 00:00:53.027903976,85,53
1970-01-01 00:01:27.396762391,1970-01-01 00:00:57.772355255,87,57
1970-01-01 00:00:44.889914997,1970-01-01 00:00:12.196390031,44,12
1970-01-01 00:01:32.505049803,1970-01-01 00:00:50.980755266,92,50
1970-01-01 00:01:12.392051738,1970-01-01 00:00:27.403782051,72,27
1970-01-01 00:01:12.794236705,1970-01-01 00:00:18.139916936,72,18
1970-01-01 00:01:08.371403426,1970-01-01 00:00:52.992046815,68,52
1970-01-01 00:01:38.352756492,1970-01-01 00:00:38.526866737,98,38
1970-01-01 00:00:26.363155416,1970-01-01 00:00:26.116467193,26,26
1970-01-01 00:01:28.270242897,1970-01-01 00:01:15.399840051,88,75
1970-01-01 00:01:24.950010102,1970-01-01 00:00:44.497250788,84,44
1970-01-01 00:01:14.164533066,1970-01-01 00:00:02.694758539,74,2
1970-01-01 00:01:35.078115454,1970-01-01 00:01:34.436639006,95,94
1970-01-01 00:01:01.156735588,1970-01-01 00:00:41.037761781,61,41
1970-01-01 00:01:12.104417327,1970-01-01 00:00:47.838249298,72,47
1970-01-01 00:01:27.803255880,1970-01-01 00:00:06.792261973,87,6
1970-01-01 00:01:20.948187891,1970-01-01 00:00:56.238287662,80,56
1970-01-01 00:01:17.482179767,1970-01-01 00:00:54.708920694,77,54
1970-01-01 00:01:28.426538830,1970-01-01 00:00:56.324357924,88,56
1970-01-01 00:01:36.775262354,1970-01-01 00:00:11.457249543,96,11
1970-01-01 00:01:36.233260010,1970-01-01 00:01:19.243390620,96,79
1970-01-01 00:01:20.476503628,1970-01-01 00:00:21.337418583,80,21
1970-01-01 00:01:13.506436644,1970-01-01 00:00:45.094805620,73,45
1970-01-01 00:01:20.116376807,1970-01-01 00:01:03.420865282,80,63
1970-01-01 00:00:57.750487553,1970-01-01 00:00:47.392635742,57,47
1970-01-01 00:00:42.989460717,1970-01-01 00:00:14.005371262,42,14
1970-01-01 00:01:16.627211847,1970-01-01 00:00:41.829918785,76,41
1970-01-01 00:00:52.787818365,1970-01-01 00:00:44.312617731,52,44
1970-01-01 00:00:57.103941249,1970-01-01 00:00:27.627288380,57,27
1970-01-01 00:00:28.218130613,1970-01-01 00:00:11.289843985,28,11
1970-01-01 00:00:54.097158777,1970-01-01 00:00:21.096418195,54,21
1970-01-01 00:00:59.990937796,1970-01-01 00:00:01.780948577,59,1
1970-01-01 00:01:37.423045001,1970-01-01 00:01:04.739170317,97,64
1970-01-01 00:01:38.567994152,1970-01-01 00:01:34.496952608,98,94
1970-01-01 00:00:55.846617744,1970-01-01 00:00:10.368411554,55,10
1970-01-01 00:00:57.997477782,1970-01-01 00:00:35.674010693,57,35
1970-01-01 00:00:32.468490881,1970-01-01 00:00:01.971907645,32,1
1970-01-01 00:01:16.335511791,1970-01-01 00:00:58.277743709,76,58
1970-01-01 00:01:30.054723349,1970-01-01 00:00:38.619767581,90,38
1970-01-01 00:00:40.716368441,1970-01-01 00:00:20.211552606,40,20
1970-01-01 00:00:42.064267902,1970-01-01 00:00:20.281651747,42,20
1970-01-01 00:01:12.754752711,1970-01-01 00:00:25.507044158,72,25
1970-01-01 00:01:33.011666925,1970-01-01 00:00:14.809188617,93,14
1970-01-01 00:00:46.863923471,1970-01-01 00:00:21.594403773,46,21
1970-01-01 00:00:16.804837793,1970-01-01 00:00:12.160004970,16,12
1970-01-01 00:01:24.253452893,1970-01-01 00:01:17.211690006,84,77
1970-01-01 00:01:30.268200936,1970-01-01 00:01:05.412993586,90,65
1970-01-01 00:01:27.299849883,1970-01-01 00:01:24.132352103,87,84
1970-01-01 00:00:59.647328072,1970-01-01 00:00:23.304893010,59,23
1970-01-01 00:00:56.492146039,1970-01-01 00:00:39.647487506,56,39
1970-01-01 00:01:21.814895777,1970-01-01 00:00:59.122400537,81,59
1970-01-01 00:01:13.150626515,1970-01-01 00:01:04.391393579,73,64
1970-01-01 00:01:24.499836535,1970-01-01 00:00:17.979770451,84,17
1970-01-01 00:00:42.714399353,1970-01-01 00:00:37.499970453,42,37
1970-01-01 00:01:25.908852752,1970-01-01 00:01:09.860116980,85,69
1970-01-01 00:01:29.290981780,1970-01-01 00:01:09.702936869,89,69
1970-01-01 00:00:44.504571097,1970-01-01 00:00:08.843152541,44,8
1970-01-01 00:00:36.336178432,1970-01-01 00:00:34.840671928,36,34
1970-01-01 00:01:32.558116034,1970-01-01 00:00:10.359656574,92,10
1970-01-01 00:01:10.645773700,1970-01-01 00:00:15.500822544,70,15
1970-01-01 00:01:38.199228681,1970-01-01 00:00:07.908818297,98,7
1970-01-01 00:00:53.257622157,1970-01-01 00:00:46.684962741,53,46
1970-01-01 00:00:19.172293532,1970-01-01 00:00:14.636962540,19,14
1970-01-01 00:00:34.778585935,1970-01-01 00:00:17.067589783,34,17
1970-01-01 00:00:17.185862057,1970-01-01 00:00:15.201136499,17,15
1970-01-01 00:01:25.862348393,1970-01-01 00:01:16.736104684,85,76
1970-01-01 00:01:12.777326588,1970-01-01 00:01:07.235065335,72,67
1970-01-01 00:00:43.800926472,1970-01-01 00:00:16.945537442,43,16
1970-01-01 00:01:36.523799996,1970-01-01 00:01:26.276179724,96,86
1970-01-01 00:00:58.372660349,1970-01-01 00:00:56.642875879,58,56
1970-01-01 00:00:53.383341079,1970-01-01 00:00:52.123893005,53,52
1970-01-01 00:01:29.783647593,1970-01-01 00:01:24.641398090,89,84
1970-01-01 00:01:03.828791678,1970-01-01 00:00:44.784219335,63,44
1970-01-01 00:00:50.562211321,1970-01-01 00:00:21.599665891,50,21
1970-01-01 00:00:29.937536069,1970-01-01 00:00:17.402455834,29,17
1970-01-01 00:01:00.031064389,1970-01-01 00:00:01.526300952,60,1
1970-01-01 00:01:15.356308111,1970-01-01 00:00:10.621989680,75,10
1970-01-01 00:01:27.611937942,1970-01-01 00:00:49.601272322,87,49
1970-01-01 00:01:39.062056580,1970-01-01 00:00:06.599410295,99,6
1970-01-01 00:00:48.815648837,1970-01-01 00:00:04.743348443,48,4
1970-01-01 00:01:33.706018655,1970-01-01 00:00:36.874121998,93,36
1970-01-01 00:01:32.097438553,1970-01-01 00:00:03.780541780,92,3
1970-01-01 00:00:45.686922431,1970-01-01 00:00:08.589647270,45,8
1970-01-01 00:01:13.485243718,1970-01-01 00:00:49.811664722,73,49
1970-01-01 00:01:09.054420017,1970-01-01 00:00:03.844463380,69,3
1970-01-01 00:01:32.899703795,1970-01-01 00:01:12.293401541,92,72
1970-01-01 00:01:08.402519033,1970-01-01 00:00:27.458341808,68,27
1970-01-01 00:00:15.758307352,1970-01-01 00:00:12.704369631,15,12
1970-01-01 00:00:59.559785010,1970-01-01 00:00:26.380863527,59,26
1970-01-01 00:00:52.215812802,1970-01-01 00:00:17.686696126,52,17
1970-01-01 00:00:44.140666753,1970-01-01 00:00:16.829121814,44,16
1970-01-01 00:01:26.096129881,1970-01-01 00:00:10.901927239,86,10
1970-01-01 00:01:08.863834919,1970-01-01 00:00:21.135778888,68,21
1970-01-01 00:01:10.125665411,1970-01-01 00:00:44.206151689,70,44
1970-01-01 00:01:24.021396331,1970-01-01 00:00:18.988438886,84,18
1970-01-01 00:01:29.035812347,1970-01-01 00:00:40.363431825,89,40
1970-01-01 00:01:37.829784762,1970-01-01 00:00:15.479279848,97,15
1970-01-01 00:00:09.945852981,1970-01-01 00:00:04.314528502,9,4
1970-01-01 00:01:20.724366478,1970-01-01 00:00:27.369858301,80,27
1970-01-01 00:01:27.272049615,1970-01-01 00:01:25.331575999,87,85
1970-01-01 00:00:41.371802419,1970-01-01 00:00:39.022670069,41,39
1970-01-01 00:00:31.170777203,1970-01-01 00:00:13.440130452,31,13
1970-01-01 00:00:40.873600049,1970-01-01 00:00:15.335522646,40,15
1970-01-01 00:00:20.444967230,1970-01-01 00:00:07.676135806,20,7
1970-01-01 00:01:36.564653981,1970-01-01 00:00:12.408079838,96,12
1970-01-01 00:01:18.334436695,1970-01-01 00:00:41.967995624,78,41
1970-01-01 00:00:59.632315236,1970-01-01 00:00:42.638878852,59,42
1970-01-01 00:00:56.791667830,1970-01-01 00:00:34.024521267,56,34
1970-01-01 00:01:28.498192162,1970-01-01 00:01:23.410137582,88,83
1970-01-01 00:01:10.278798033,1970-01-01 00:00:40.799755250,70,40
1970-01-01 00:01:36.356339609,1970-01-01 00:01:29.515838335,96,89
1970-01-01 00:01:16.414485059,1970-01-01 00:00:55.704954611,76,55
1970-01-01 00:00:51.814102540,1970-01-01 00:00:37.710691451,51,37
1970-01-01 00:00:42.816247148,1970-01-01 00:00:18.546983275,42,18
1970-01-01 00:01:18.433095713,1970-01-01 00:00:11.268326979,78,11
1970-01-01 00:01:05.184684125,1970-01-01 00:00:35.727122529,65,35
1970-01-01 00:01:17.997693663,1970-01-01 00:00:41.732601036,77,41
1970-01-01 00:00:52.371532684,1970-01-01 00:00:39.328984904,52,39
1970-01-01 00:01:10.278427532,1970-01-01 00:00:49.775961821,70,49
1970-01-01 00:00:58.232382496,1970-01-01 00:00:08.951793363,58,8
1970-01-01 00:01:10.975547486,1970-01-01 00:00:32.955766386,70,32
1970-01-01 00:01:24.529580799,1970-01-01 00:00:43.011133109,84,43
1970-01-01 00:01:36.950820541,1970-01-01 00:01:27.095637151,96,87
1970-01-01 00:00:52.637823279,1970-01-01 00:00:24.123606793,52,24
1970-01-01 00:00:52.151754740,1970-01-01 00:00:32.484126696,52,32
1970-01-01 00:01:09.471552499,1970-01-01 00:00:48.318010713,69,48
1970-01-01 00:01:07.496432106,1970-01-01 00:00:26.697209001,67,26
1970-01-01 00:01:37.899242520,1970-01-01 00:01:21.691174793,97,81
1970-01-01 00:01:25.548575594,1970-01-01 00:00:20.072879410,85,20
1970-01-01 00:01:38.203497042,1970-01-01 00:00:59.380635787,98,59
1970-01-01 00:01:24.622516658,1970-01-01 00:01:12.266954876,84,72
1970-01-01 00:00:22.254164805,1970-01-01 00:00:03.510178981,22,3
1970-01-01 00:01:37.954706278,1970-01-01 00:01:01.884518939,97,61
1970-01-01 00:00:52.221719062,1970-01-01 00:00:42.826164586,52,42
1970-01-01 00:01:34.412558407,1970-01-01 00:00:36.720370190,94,36
1970-01-01 00:00:58.385616632,1970-01-01 00:00:32.931924859,58,32
1970-01-01 00:01:27.069658417,1970-01-01 00:00:53.783251056,87,53
1970-01-01 00:01:01.483057989,1970-01-01 00:00:09.174324381,61,9
1970-01-01 00:01:02.596564287,1970-01-01 00:00:18.588181215,62,18
1970-01-01 00:01:22.265892116,1970-01-01 00:00:01.680750973,82,1
1970-01-01 00:00:55.618828906,1970-01-01 00:00:22.580581160,55,22
1970-01-01 00:01:09.518634990,1970-01-01 00:00:30.106136912,69,30
1970-01-01 00:00:55.914115632,1970-01-01 00:00:45.315738582,55,45
1970-01-01 00:01:14.300072750,1970-01-01 00:00:57.668349170,74,57
1970-01-01 00:01:33.239825929,1970-01-01 00:00:02.912697853,93,2
1970-01-01 00:01:05.557402274,1970-01-01 00:00:43.121042486,65,43
1970-01-01 00:01:35.600151997,1970-01-01 00:01:03.095817267,95,63
1970-01-01 00:01:05.481523529,1970-01-01 00:00:40.461821493,65,40
1970-01-01 00:01:14.149491428,1970-01-01 00:00:51.909663791,74,51
1970-01-01 00:00:40.831693019,1970-01-01 00:00:17.914629355,40,17
1970-01-01 00:01:09.865363633,1970-01-01 00:00:43.987389565,69,43
1970-01-01 00:01:14.542610470,1970-01-01 00:00:38.098322403,74,38
1970-01-01 00:01:00.624303036,1970-01-01 00:00:38.703659156,60,38
1970-01-01 00:00:59.353801593,1970-01-01 00:00:37.207194117,59,37
1970-01-01 00:00:46.822644808,1970-01-01 00:00:12.801950425,46,12
1970-01-01 00:00:41.243212388,1970-01-01 00:00:35.523489373,41,35
1970-01-01 00:01:15.808099353,1970-01-01 00:00:27.030818345,75,27
1970-01-01 00:01:15.598046266,1970-01-01 00:00:49.899406020,75,49
1970-01-01 00:00:57.495344989,1970-01-01 00:00:22.679715345,57,22
1970-01-01 00:01:20.491339995,1970-01-01 00:01:16.805073417,80,76
1970-01-01 00:00:49.301020290,1970-01-01 00:00:15.767189810,49,15
1970-01-01 00:00:53.605356365,1970-01-01 00:00:19.340056791,53,19
1970-01-01 00:00:36.618096281,1970-01-01 00:00:28.153567396,36,28
1970-01-01 00:01:23.545912866,1970-01-01 00:00:50.024432025,83,50
1970-01-01 00:00:08.764154419,1970-01-01 00:00:05.052408656,8,5
1970-01-01 00:00:33.463130116,1970-01-01 00:00:27.048896345,33,27
1970-01-01 00:01:26.126629789,1970-01-01 00:00:34.075562848,86,34
1970-01-01 00:01:04.812247660,1970-01-01 00:00:12.976768515,64,12
1970-01-01 00:01:02.175502160,1970-01-01 00:00:04.311078160,62,4
1970-01-01 00:00:25.734552877,1970-01-01 00:00:18.109745244,25,18
1970-01-01 00:01:18.711633094,1970-01-01 00:00:37.757844697,78,37
1970-01-01 00:01:13.768805335,1970-01-01 00:00:17.119092038,73,17
1970-01-01 00:00:30.287633200,1970-01-01 00:00:10.990228184,30,10
1970-01-01 00:00:58.214833276,1970-01-01 00:00:54.718008236,58,54
1970-01-01 00:01:06.154850499,1970-01-01 00:00:04.601602255,66,4
1970-01-01 00:01:21.714610689,1970-01-01 00:01:16.530570928,81,76
1970-01-01 00:01:22.698776500,1970-01-01 00:01:20.019539122,82,80
1970-01-01 00:01:39.325015406,1970-01-01 00:00:03.597834768,99,3
1970-01-01 00:01:07.644196600,1970-01-01 00:00:01.860889933,67,1
1970-01-01 00:01:16.224265966,1970-01-01 00:00:47.183467239,76,47
1970-01-01 00:01:13.027921727,1970-01-01 00:00:05.738601630,73,5
1970-01-01 00:01:08.656798564,1970-01-01 00:00:06.970158641,68,6
1970-01-01 00:01:28.436740286,1970-01-01 00:01:02.708870593,88,62
1970-01-01 00:01:18.104120929,1970-01-01 00:00:37.339521007,78,37
1970-01-01 00:01:39.865844837,1970-01-01 00:00:42.354567532,99,42
1970-01-01 00:01:02.031217012,1970-01-01 00:00:24.687914586,62,24
1970-01-01 00:01:18.471150036,1970-01-01 00:00:48.682722924,78,48
1970-01-01 00:01:30.548899626,1970-01-01 00:00:59.089372215,90,59
1970-01-01 00:01:33.012566495,1970-01-01 00:00:12.192492211,93,12
1970-01-01 00:00:38.947022960,1970-01-01 00:00:15.535869519,38,15
1970-01-01 00:01:29.457390548,1970-01-01 00:00:40.070030337,89,40
1970-01-01 00:00:38.849583933,1970-01-01 00:00:31.060492250,38,31
1970-01-01 00:01:08.447874708,1970-01-01 00:00:54.750777353,68,54
1970-01-01 00:00:35.989538569,1970-01-01 00:00:11.773327788,35,11
1970-01-01 00:01:07.096352674,1970-01-01 00:00:43.932695836,67,43
1970-01-01 00:01:14.364849806,1970-01-01 00:00:44.126785265,74,44
1970-01-01 00:00:25.919757684,1970-01-01 00:00:20.544578048,25,20
1970-01-01 00:01:01.440283154,1970-01-01 00:00:43.497206800,61,43
1970-01-01 00:01:14.182646035,1970-01-01 00:00:05.777828964,74,5
1970-01-01 00:00:39.395058231,1970-01-01 00:00:16.861721011,39,16
1970-01-01 00:01:13.103551032,1970-01-01 00:00:24.292259826,73,24
1970-01-01 00:01:16.675112719,1970-01-01 00:01:05.129372883,76,65
1970-01-01 00:00:32.580650348,1970-01-01 00:00:28.374437740,32,28
1970-01-01 00:01:23.918578924,1970-01-01 00:00:36.767929353,83,36
1970-01-01 00:01:08.733980162,1970-01-01 00:00:05.424930889,68,5
1970-01-01 00:01:19.468468665,1970-01-01 00:00:01.793638247,79,1
1970-01-01 00:01:30.539817389,1970-01-01 00:00:06.974893490,90,6
1970-01-01 00:00:22.650959539,1970-01-01 00:00:05.750390470,22,5
1970-01-01 00:00:20.975145378,1970-01-01 00:00:19.875980980,20,19
1970-01-01 00:00:30.228455384,1970-01-01 00:00:28.029410923,30,28
1970-01-01 00:01:17.364613644,1970-01-01 00:00:45.537073230,77,45
1970-01-01 00:01:30.856764551,1970-01-01 00:00:14.924017047,90,14
1970-01-01 00:00:38.343112324,1970-01-01 00:00:12.067468839,38,12
1970-01-01 00:00:46.291452954,1970-01-01 00:00:24.463067439,46,24
1970-01-01 00:01:15.230921420,1970-01-01 00:00:42.347508022,75,42
1970-01-01 00:00:56.656743772,1970-01-01 00:00:25.899585418,56,25
1970-01-01 00:01:36.660621833,1970-01-01 00:00:10.060001755,96,10
1970-01-01 00:01:13.085152864,1970-01-01 00:00:36.287247732,73,36
1970-01-01 00:00:12.569091667,1970-01-01 00:00:08.172619417,12,8
1970-01-01 00:00:38.218365140,1970-01-01 00:00:29.091826574,38,29
1970-01-01 00:00:25.945162573,1970-01-01 00:00:05.015354690,25,5
1970-01-01 00:01:05.003122372,1970-01-01 00:00:42.430470354,65,42
1970-01-01 00:01:36.853664733,1970-01-01 00:01:31.894666598,96,91
1970-01-01 00:01:14.599036237,1970-01-01 00:00:10.894831617,74,10
1970-01-01 00:00:43.555022780,1970-01-01 00:00:24.169202110,43,24
1970-01-01 00:01:02.366263840,1970-01-01 00:00:08.792315005,62,8
1970-01-01 00:00:43.733483333,1970-01-01 00:00:07.018284428,43,7
1970-01-01 00:01:34.770776528,1970-01-01 00:00:52.731604743,94,52
1970-01-01 00:01:09.692628599,1970-01-01 00:00:20.144026986,69,20
1970-01-01 00:01:14.682180095,1970-01-01 00:00:33.724861406,74,33
1970-01-01 00:01:32.434641824,1970-01-01 00:00:52.629310063,92,52
1970-01-01 00:00:58.157372043,1970-01-01 00:00:51.087741974,58,51
1970-01-01 00:00:51.644790387,1970-01-01 00:00:31.827219802,51,31
1970-01-01 00:01:06.852534823,1970-01-01 00:01:06.138110615,66,66
1970-01-01 00:01:38.405691049,1970-01-01 00:01:02.856060269,98,62
1970-01-01 00:01:19.059300227,1970-01-01 00:00:29.959158311,79,29
1970-01-01 00:00:51.641437397,1970-01-01 00:00:25.603429123,51,25
1970-01-01 00:00:53.361067902,1970-01-01 00:00:15.736511462,53,15
1970-01-01 00:00:55.976095965,1970-01-01 00:00:51.493648700,55,51
1970-01-01 00:01:13.657663876,1970-01-01 00:01:05.760042911,73,65
1970-01-01 00:01:25.569095433,1970-01-01 00:00:56.766344814,85,56
1970-01-01 00:01:19.322915455,1970-01-01 00:00:46.314290328,79,46
1970-01-01 00:00:47.930134324,1970-01-01 00:00:32.548262054,47,32
1970-01-01 00:00:59.049932037,1970-01-01 00:00:24.600722154,59,24
1970-01-01 00:01:22.745408894,1970-01-01 00:00:55.596980608,82,55
1970-01-01 00:01:33.689506370,1970-01-01 00:01:12.585165239,93,72
1970-01-01 00:01:22.262962925,1970-01-01 00:01:12.252538188,82,72
1970-01-01 00:01:28.899483379,1970-01-01 00:01:21.337793765,88,81
1970-01-01 00:00:45.300176116,1970-01-01 00:00:12.762689170,45,12
1970-01-01 00:01:36.200445397,1970-01-01 00:00:34.433386556,96,34
1970-01-01 00:01:32.312520481,1970-01-01 00:01:15.037280522,92,75
1970-01-01 00:01:26.231745552,1970-01-01 00:00:56.288292695,86,56
1970-01-01 00:00:36.068090134,1970-01-01 00:00:10.602654789,36,10
1970-01-01 00:01:32.466556080,1970-01-01 00:00:09.165290450,92,9
1970-01-01 00:01:11.663454020,1970-01-01 00:00:04.682420618,71,4
1970-01-01 00:01:09.965816464,1970-01-01 00:00:48.114727168,69,48
1970-01-01 00:00:53.246014162,1970-01-01 00:00:47.813758734,53,47
1970-01-01 00:01:02.382749723,1970-01-01 00:00:29.359359602,62,29
1970-01-01 00:01:39.001983470,1970-01-01 00:01:00.244467034,99,60
1970-01-01 00:00:17.288719310,1970-01-01 00:00:02.192342324,17,2
1970-01-01 00:01:33.121827912,1970-01-01 00:01:05.010275759,93,65
1970-01-01 00:00:17.826695938,1970-01-01 00:00:03.622132102,17,3
1970-01-01 00:00:57.758201943,1970-01-01 00:00:09.064898279,57,9
1970-01-01 00:01:29.604432329,1970-01-01 00:00:45.662299708,89,45
1970-01-01 00:01:15.143090776,1970-01-01 00:01:06.000608697,75,66
1970-01-01 00:01:28.448545204,1970-01-01 00:00:04.444192802,88,4
1970-01-01 00:01:32.777148275,1970-01-01 00:00:17.846045208,92,17
1970-01-01 00:01:35.394463947,1970-01-01 00:00:49.611921291,95,49
